Nom_Prov,Nom_Dpto,Nom_Local,Media_Af,Media_VulSanit,Max_VulSanit,Max_Af,Rad_Extremo
Buenos Aires,Salto,GAHAN,0.0384,0.6782,0.6782,0.0384,0
Buenos Aires,Salto,INES INDART,0.0714,0.7901,0.7979,0.0714,0
Buenos Aires,Salto,LA INVENCIBLE,0.0292,0.6848,0.6848,0.0292,0
Buenos Aires,Salto,BERDIER,0.0375,0.8109,0.8109,0.0375,0
Buenos Aires,Salliqueló,QUENUMA,0.0207,0.6764,0.6764,0.0207,0
Buenos Aires,Salliqueló,ZONA RURAL,0.0149,0.6577,0.8323,0.0207,0
Buenos Aires,Salliqueló,SALLIQUELO,0.011,0.1792,0.364,0.011,0
Buenos Aires,San Andrés de Giles,SOLIS,0.0491,0.8425,0.8425,0.0491,0
Buenos Aires,San Andrés de Giles,ZONA RURAL,0.0354,0.6942,0.9898,0.0901,0
Buenos Aires,San Andrés de Giles,AZCUENAGA,0.0462,0.7246,0.7246,0.0462,0
Buenos Aires,San Andrés de Giles,FRANKLIN,0.0212,0.8801,0.8801,0.0212,0
Buenos Aires,San Andrés de Giles,SAN ANDRES DE GILES,0.0249,0.3162,0.6131,0.0249,0
Buenos Aires,San Andrés de Giles,VILLA RUIZ,0.0462,0.6699,0.6699,0.0462,0
Buenos Aires,San Andrés de Giles,VILLA ESPIL,0.0462,0.8064,0.8064,0.0462,0
Buenos Aires,San Andrés de Giles,CUCULLU,0.0462,0.6827,0.6827,0.0462,0
Buenos Aires,San Antonio de Areco,SAN ANTONIO DE ARECO,0.0206,0.3275,0.5498,0.0382,0
Buenos Aires,San Antonio de Areco,DUGGAN,0.0255,0.7376,0.7376,0.0255,0
Buenos Aires,San Antonio de Areco,ZONA RURAL,0.0328,0.5798,0.8191,0.0836,0
Buenos Aires,San Antonio de Areco,VILLA LIA,0.0476,0.7356,0.7379,0.0491,0
Buenos Aires,San Cayetano,ZONA RURAL,0.0142,0.7502,0.8293,0.0168,0
Buenos Aires,San Cayetano,SAN CAYETANO,0.0137,0.365,0.7587,0.0137,0
Buenos Aires,San Cayetano,OCHANDIO,0.0137,0.7137,0.7137,0.0137,0
Buenos Aires,San Cayetano,BALNEARIO SAN CAYETANO,0.0184,0.8682,0.8682,0.0184,0
Buenos Aires,San Fernando,SAN FERNANDO,0.0493,0.4015,0.8575,0.1011,0
Buenos Aires,San Fernando,ZONA RURAL,0.0485,0.9252,0.9954,0.0602,0
Buenos Aires,San Isidro,SAN ISIDRO,0.0555,0.275,0.8733,0.1492,0
Buenos Aires,San Miguel,SAN MIGUEL,0.0645,0.3965,0.7921,0.0823,0
Buenos Aires,San Nicolás,SAN NICOLAS DE LOS ARROYOS,0.0215,0.4204,0.9086,0.0319,0
Buenos Aires,San Nicolás,ZONA RURAL,0.0229,0.665,0.845,0.028,0
Buenos Aires,San Nicolás,LA EMILIA,0.028,0.5556,0.7142,0.028,0
Buenos Aires,San Nicolás,VILLA ESPERANZA,0.0173,0.8278,0.8278,0.0173,0
Buenos Aires,San Nicolás,GENERAL ROJO,0.0173,0.5911,0.5968,0.0173,0
Buenos Aires,San Nicolás,EREZCANO,0.0173,0.7305,0.7305,0.0173,0
Buenos Aires,San Nicolás,CONESA,0.0248,0.6453,0.6726,0.0248,0
Buenos Aires,San Pedro,SAN PEDRO,0.0196,0.4435,0.8342,0.0368,0
Buenos Aires,San Pedro,ZONA RURAL,0.0343,0.7504,0.9937,0.0761,0
Buenos Aires,San Pedro,OBLIGADO,0.0412,0.8043,0.8099,0.0412,0
Buenos Aires,San Pedro,GOBERNADOR CASTRO,0.0412,0.3201,0.4519,0.0412,0
Buenos Aires,San Pedro,RIO TALA,0.0619,0.8254,0.8305,0.0622,0
Buenos Aires,San Pedro,SANTA LUCIA,0.0218,0.6472,0.7284,0.0218,0
Buenos Aires,San Pedro,PUEBLO DOYLE,0.0218,0.7062,0.7062,0.0218,0
Buenos Aires,San Pedro,INGENIERO MONETA,0.0218,0.845,0.845,0.0218,0
Buenos Aires,San Vicente,SAN VICENTE,0.024,0.5738,0.884,0.0318,0
Buenos Aires,San Vicente,ZONA RURAL,0.0239,0.736,0.884,0.0375,0
Buenos Aires,Suipacha,ZONA RURAL,0.0226,0.7065,0.8791,0.0247,0
Buenos Aires,Suipacha,GENERAL RIVAS,0.0212,0.7336,0.7336,0.0212,0
Buenos Aires,Suipacha,SUIPACHA,0.0247,0.3577,0.5995,0.0247,0
Buenos Aires,Tandil,TANDIL,0.0152,0.2276,0.67,0.0194,0
Buenos Aires,Tandil,ZONA RURAL,0.0392,0.7477,0.8945,0.0757,0
Buenos Aires,Tandil,DE LA CANAL,0.0169,0.7614,0.7614,0.0169,0
Buenos Aires,Tandil,GARDEY,0.0143,0.653,0.6577,0.016,0
Buenos Aires,Tandil,MARIA IGNACIA,0.0099,0.6889,0.8536,0.0099,0
Buenos Aires,Tapalqué,ZONA RURAL,0.0128,0.5691,0.948,0.0557,0
Buenos Aires,Tapalqué,CROTTO,0.014,0.8087,0.8251,0.0172,0
Buenos Aires,Tapalqué,TAPALQUE,0.01,0.2619,0.6708,0.01,0
Buenos Aires,Tapalqué,VELLOSO,0.0213,0.871,0.8947,0.0213,0
Buenos Aires,Tigre,TIGRE,0.0627,0.4484,0.9752,0.1541,0
Buenos Aires,Tigre,ZONA RURAL,0.053,0.5788,0.8448,0.0668,0
Buenos Aires,Tordillo,ZONA RURAL,0.008,0.8722,0.9673,0.0142,0
Buenos Aires,Tordillo,GENERAL CONESA,0.0065,0.6625,0.8491,0.0065,0
Buenos Aires,Tornquist,CHASICO,0.0202,0.7955,0.7955,0.0202,0
Buenos Aires,Tornquist,ZONA RURAL,0.0154,0.7357,0.876,0.025,0
Buenos Aires,Tornquist,TORNQUIST,0.007,0.227,0.3315,0.007,0
Buenos Aires,Tornquist,LA GRUTA,0.0169,0.6393,0.6393,0.0169,0
Buenos Aires,Tornquist,VILLA VENTANA,0.0188,0.28,0.2811,0.0188,0
Buenos Aires,Tornquist,TRES PICOS,0.0199,0.7361,0.7361,0.0199,0
Buenos Aires,Tornquist,SIERRA DE LA VENTANA,0.0088,0.5948,0.6166,0.0088,0
Buenos Aires,Tornquist,SALDUNGARAY,0.0088,0.7097,0.7804,0.0088,0
Buenos Aires,Trenque Lauquen,TRENQUE LAUQUEN,0.0132,0.277,0.5538,0.0149,0
Buenos Aires,Trenque Lauquen,ZONA RURAL,0.015,0.6935,0.9761,0.0218,0
Buenos Aires,Trenque Lauquen,BERUTTI,0.0185,0.6495,0.7231,0.0189,0
Buenos Aires,Trenque Lauquen,LA CARRETA,0.0108,0.7972,0.7972,0.0108,0
Buenos Aires,Trenque Lauquen,30 DE AGOSTO,0.0218,0.6693,0.7611,0.0218,0
Buenos Aires,Trenque Lauquen,GIRODIAS,0.0101,0.6579,0.6579,0.0101,0
Buenos Aires,Trenque Lauquen,TRONGE,0.0173,0.7388,0.7388,0.0173,0
Buenos Aires,Tres Arroyos,TRES ARROYOS,0.0115,0.2604,0.7011,0.0121,0
Buenos Aires,Tres Arroyos,ZONA RURAL,0.0164,0.7104,0.9093,0.0413,0
Buenos Aires,Tres Arroyos,VILLA RODRIGUEZ,0.0408,0.5573,0.5573,0.0408,0
Buenos Aires,Tres Arroyos,SAN MAYOL,0.0413,0.7771,0.7771,0.0413,0
Buenos Aires,Tres Arroyos,MICAELA CASCALLARES,0.0239,0.6862,0.6862,0.0239,0
Buenos Aires,Tres Arroyos,RETA,0.0204,0.7742,0.7851,0.0213,0
Buenos Aires,Tres Arroyos,COPETONAS,0.0213,0.3036,0.4772,0.0213,0
Buenos Aires,Tres Arroyos,SAN FRANCISCO DE BELLOCQ,0.0083,0.7531,0.7583,0.0083,0
Buenos Aires,Tres Arroyos,ORENSE,0.0125,0.3337,0.4585,0.0125,0
Buenos Aires,Tres Arroyos,BALNEARIO ORENSE,0.0184,0.7705,0.7705,0.0184,0
Buenos Aires,Tres Arroyos,CLAROMECO,0.0195,0.8259,0.8865,0.0195,0
Buenos Aires,Tres de Febrero,TRES DE FEBRERO,0.0476,0.3315,0.7618,0.0609,0
Buenos Aires,Tres Lomas,TRES LOMAS,0.0137,0.2483,0.5247,0.0137,0
Buenos Aires,Tres Lomas,ZONA RURAL,0.0142,0.6992,0.7697,0.02,0
Buenos Aires,Tres Lomas,INGENIERO THOMPSON,0,0.622,0.622,0,0
Buenos Aires,25 de Mayo,25 DE MAYO,0.0111,0.2547,0.5337,0.0156,0
Buenos Aires,25 de Mayo,ZONA RURAL,0.0124,0.6175,0.8659,0.0266,0
Buenos Aires,25 de Mayo,AGUSTIN MOSCONI,0.0091,0.7434,0.7441,0.0096,0
Buenos Aires,25 de Mayo,VALDES,0.009,0.7856,0.7982,0.009,0
Buenos Aires,25 de Mayo,GOBERNADOR UGARTE,0.0214,0.792,0.8115,0.0214,0
Buenos Aires,25 de Mayo,NORBERTO DE LA RIESTRA,0.0201,0.6363,0.8069,0.0201,0
Buenos Aires,25 de Mayo,PEDERNALES,0.0141,0.6817,0.7207,0.0141,0
Buenos Aires,25 de Mayo,ERNESTINA,0.0141,0.6722,0.6722,0.0141,0
Buenos Aires,25 de Mayo,LUCAS MONTEVERDE,0.0156,0.8385,0.8385,0.0156,0
Buenos Aires,25 de Mayo,DEL VALLE,0.0233,0.8256,0.8306,0.0243,0
Buenos Aires,25 de Mayo,SAN ENRIQUE,0.009,0.8644,0.8644,0.009,0
Buenos Aires,Vicente López,VICENTE LOPEZ,0.0578,0.1469,0.7395,0.1298,0
Buenos Aires,Villa Gesell,VILLA GESELL,0.0694,0.3471,0.7143,0.0839,0
Buenos Aires,Villa Gesell,ZONA RURAL,0.0688,0.6285,0.771,0.0929,0
Buenos Aires,Villa Gesell,MAR AZUL,0.0558,0.6278,0.6813,0.0564,0
Buenos Aires,Villarino,ZONA RURAL,0.0331,0.8103,0.9338,0.0706,0
Buenos Aires,Villarino,ARGERICH,0.0151,0.6349,0.6349,0.0151,0
Buenos Aires,Villarino,MEDANOS,0.0154,0.4201,0.5367,0.0154,0
Buenos Aires,Villarino,COUNTRY LOS MEDANOS,0.0158,0.691,0.691,0.0158,0
Buenos Aires,Villarino,JUAN COUSTE,0.0084,0.7747,0.8525,0.0137,0
Buenos Aires,Villarino,TENIENTE ORIGONE,0.0266,0.679,0.679,0.0266,0
Buenos Aires,Villarino,MAYOR BURATOVICH,0.0276,0.5316,0.9117,0.0309,0
Buenos Aires,Villarino,HILARIO ASCASUBI,0.0475,0.3516,0.7606,0.0475,0
Buenos Aires,Villarino,COLONIA SAN ADOLFO,0.0474,0.7606,0.7606,0.0474,0
Buenos Aires,Villarino,PEDRO LURO,0.0412,0.5133,0.8156,0.0417,0
Buenos Aires,Zárate,ZARATE,0.0442,0.4993,0.8924,0.0871,0
Buenos Aires,Zárate,LIMA,0.1472,0.7557,0.8499,0.1472,0
Buenos Aires,Zárate,ZONA RURAL,0.0794,0.7759,0.9985,0.1472,0
Buenos Aires,Zárate,ESCALADA,0.0948,0.8132,0.8132,0.0948,0
Buenos Aires,Zárate,COUNTRY CLUB EL CASCO,0.1108,0.7566,0.7566,0.1108,0
Catamarca,Antofagasta de la Sierra,EL PEÑÓN,0.6877,0.971,0.971,0.6877,1
Catamarca,Antofagasta de la Sierra,ZONA RURAL,0.6967,0.9805,0.9923,0.7067,1
Catamarca,Antofagasta de la Sierra,ANTOFAGASTA DE LA SIERRA,0.7067,0.7591,0.7591,0.7067,1
Catamarca,Antofagasta de la Sierra,ANTOFALLA,0.6899,0.9923,0.9923,0.6899,1
Catamarca,Antofagasta de la Sierra,LOS NACIMIENTOS,0.7067,0.9648,0.9648,0.7067,1
Catamarca,Belén,JACIPUNCO,0.6072,0.9664,0.9664,0.6072,1
Catamarca,Belén,EL DURAZNO,0.6072,0.9664,0.9664,0.6072,1
Catamarca,Tinogasta,ANTINACO,0.5655,0.9832,0.9832,0.5655,1
Córdoba,Calamuchita,ZONA RURAL,0.1242,0.8239,0.9963,0.7946,1
Córdoba,Calamuchita,VILLA ALPINA,0.1516,0.924,0.924,0.1516,0
Córdoba,Calamuchita,VILLA BERNA,0.1111,0.8433,0.8433,0.1111,0
Córdoba,Calamuchita,LOS REARTES,0.1155,0.7406,0.794,0.1219,0
Córdoba,Calamuchita,SOLAR DE LOS MOLINOS,0.1748,0.704,0.704,0.1748,0
Córdoba,Calamuchita,VILLA CIUDAD PARQUE LOS REARTES,0.1032,0.7814,0.7814,0.1032,0
Córdoba,Calamuchita,LA CUMBRECITA,0.1096,0.8463,0.8463,0.1096,0
Córdoba,Calamuchita,CAPILLA VIEJA,0.1249,0.6845,0.6845,0.1249,0
Córdoba,Calamuchita,VILLA GENERAL BELGRANO,0.1032,0.6064,0.8621,0.1032,0
Córdoba,Calamuchita,PARQUE CALMAYO,0.0792,0.6181,0.6181,0.0792,0
Córdoba,Calamuchita,LOS MOLINOS,0.1309,0.7876,0.7876,0.1309,0
Córdoba,Calamuchita,SAN AGUSTIN,0.0779,0.256,0.3146,0.0779,0
Córdoba,Calamuchita,SAN IGNACIO (LOTEO SAN JAVIER),0.084,0.6577,0.6577,0.084,0
Córdoba,Calamuchita,EL DURAZNO,0.1476,0.7764,0.7764,0.1476,0
Córdoba,Calamuchita,VILLA YACANTO,0.1476,0.9192,0.9192,0.1476,0
Córdoba,Calamuchita,AMBOY,0.0841,0.672,0.672,0.0841,0
Córdoba,Calamuchita,VILLA AMANCAY,0.0837,0.6922,0.6922,0.0837,0
Córdoba,Calamuchita,SANTA ROSA DE CALAMUCHITA,0.0702,0.468,0.8535,0.0808,0
Córdoba,Calamuchita,LAS BAJADAS,0.0759,0.9208,0.9208,0.0759,0
Córdoba,Calamuchita,VILLA RUMIPAL,0.0727,0.4962,0.5531,0.083,0
Córdoba,Calamuchita,VILLA DEL DIQUE,0.0713,0.4129,0.5269,0.0713,0
Córdoba,Calamuchita,EL CORCOVADO - EL TORREON,0.0841,0.6097,0.6097,0.0841,0
Córdoba,Calamuchita,LUTTI,0.2243,0.9439,0.9439,0.2243,0
Córdoba,Calamuchita,VILLA EL TALA,0.0809,0.8599,0.8599,0.0809,0
Córdoba,Calamuchita,VILLA LA RIVERA,0.0774,0.8252,0.8252,0.0774,0
Córdoba,Calamuchita,LA CRUZ,0.0676,0.3176,0.4044,0.0676,0
Córdoba,Calamuchita,LAS CALERAS,0.0676,0.8276,0.8276,0.0676,0
Córdoba,Calamuchita,CANADA DEL SAUCE,0.0821,0.7805,0.7805,0.0821,0
Córdoba,Calamuchita,VILLA QUILLINZO,0.0731,0.7554,0.7554,0.0731,0
Córdoba,Calamuchita,EMBALSE,0.0724,0.6608,0.7267,0.0724,0
Córdoba,Calamuchita,LOS CONDORES,0.0613,0.7542,0.7624,0.0613,0
Córdoba,Calamuchita,SEGUNDA USINA,0.0724,0.7618,0.7618,0.0724,0
Córdoba,Calamuchita,RIO DE LOS SAUCES,0.0769,0.8854,0.8864,0.0769,0
Córdoba,Colón,CORRAL QUEMADO,0.393,0.8635,0.8635,0.393,1
Córdoba,Colón,ASCOCHINGA,0.4864,0.6851,0.6851,0.4864,1
Córdoba,Colón,LOS MOLLES,0.4495,0.754,0.754,0.4495,1
Córdoba,Colón,LA GRANJA,0.4458,0.655,0.7929,0.4495,1
Córdoba,Colón,CANTERAS EL SAUCE,0.5495,0.8711,0.8711,0.5495,1
Córdoba,Colón,VILLA CERRO AZUL,0.4413,0.6246,0.6246,0.4413,1
Córdoba,Colón,AGUA DE ORO,0.4405,0.6413,0.734,0.4405,1
Córdoba,Colón,EL MANZANO,0.6428,0.7703,0.7889,0.7141,1
Córdoba,Colón,BARRIO NUEVO RIO CEBALLOS,0.604,0.6729,0.6729,0.604,1
Córdoba,Colón,PAJAS BLANCAS,0.604,0.6729,0.6729,0.604,1
Córdoba,Colón,CASA BAMBA,0.2871,0.8597,0.8597,0.2871,0
Córdoba,Colón,VILLA CORAZON DE MARIA,0.3078,0.8659,0.8659,0.3078,0
Córdoba,Colón,MI GRANJA,0.3599,0.809,0.809,0.3599,0
Córdoba,Colón,MALVINAS ARGENTINAS,0.1833,0.7977,0.8682,0.1833,0
Córdoba,Colón,SALSIPUEDES,0.7018,0.6258,0.7545,0.7141,1
Córdoba,Colón,RIO CEBALLOS,0.4168,0.4426,0.6585,0.5452,1
Córdoba,Colón,UNQUILLO,0.5034,0.4559,0.7003,0.7506,1
Córdoba,Colón,LA CALERA,0.3086,0.4411,0.7473,0.7366,1
Córdoba,Cruz del Eje,LA HIGUERA,0.3219,0.7992,0.7992,0.3219,0
Córdoba,Cruz del Eje,CANTERAS QUILPO,0.9289,0.8903,0.8903,0.9289,1
Córdoba,Cruz del Eje,CRUZ DE CAÑA,0.482,0.952,0.9729,0.7256,1
Córdoba,Cruz del Eje,LAS CAÑADAS,0.659,0.9717,0.9717,0.659,1
Córdoba,General Roca,ZONA RURAL,0.0481,0.8105,0.9346,0.1373,0
Córdoba,General Roca,ESTACION LECUEDER,0.05,0.7783,0.7783,0.05,0
Córdoba,General Roca,VILLA SARMIENTO,0.0778,0.9446,0.9446,0.0778,0
Córdoba,General Roca,VILLA VALERIA,0.051,0.3726,0.4946,0.051,0
Córdoba,General Roca,NICOLAS BRUZZONE,0.0492,0.8388,0.8388,0.0492,0
Córdoba,General Roca,DEL CAMPILLO,0.0399,0.319,0.6323,0.0399,0
Córdoba,General Roca,MATTALDI,0.0501,0.7491,0.7556,0.0501,0
Córdoba,General Roca,ONAGOITY,0.047,0.8121,0.8121,0.047,0
Córdoba,General Roca,PINCEN,0.048,0.8394,0.8394,0.048,0
Córdoba,General Roca,RANQUELES,0.0414,0.822,0.822,0.0414,0
Córdoba,General Roca,SANTA MAGDALENA,0.046,0.2551,0.4203,0.0498,0
Córdoba,General Roca,HIPOLITO BOUCHARD,0.0376,0.3823,0.4189,0.0376,0
Córdoba,General Roca,ITALO,0.0529,0.7615,0.7615,0.0529,0
Córdoba,General Roca,HUINCA RENANCO,0.0483,0.698,0.8324,0.0484,0
Córdoba,General Roca,VILLA HUIDOBRO,0.0483,0.7258,0.8161,0.0483,0
Córdoba,General San Martín,ZONA RURAL,0.0672,0.8041,0.9052,0.0926,0
Córdoba,General San Martín,LA PLAYOSA,0.0967,0.299,0.4468,0.0967,0
Córdoba,General San Martín,SILVIO PELLICO,0.0817,0.107,0.107,0.0817,0
Córdoba,General San Martín,LAS MOJARRAS,0.0737,0.8442,0.8442,0.0737,0
Córdoba,General San Martín,VILLA ALBERTINA,0.0595,0.7587,0.7587,0.0595,0
Córdoba,General San Martín,ARROYO ALGODON,0.0707,0.7757,0.7757,0.0707,0
Córdoba,General San Martín,VILLA OESTE,0.0601,0.7714,0.7714,0.0601,0
Córdoba,General San Martín,SANABRIA,0.0601,0.7714,0.7714,0.0601,0
Córdoba,General San Martín,TIO PUJIO,0.0758,0.7539,0.7872,0.0758,0
Córdoba,General San Martín,ARROYO CABRAL,0.0483,0.6782,0.6906,0.0483,0
Córdoba,General San Martín,VILLA NUEVA,0.0688,0.5612,0.6498,0.0812,0
Córdoba,General San Martín,LUCA,0.0496,0.8297,0.8297,0.0496,0
Córdoba,General San Martín,LA PALESTINA,0.0734,0.7887,0.7887,0.0734,0
Córdoba,General San Martín,TICINO,0.0569,0.8196,0.8316,0.0569,0
Córdoba,General San Martín,PASCO,0.0642,0.8406,0.8645,0.0642,0
Córdoba,General San Martín,AUSONIA,0.043,0.7576,0.7576,0.043,0
Córdoba,General San Martín,VILLA MARIA,0.0681,0.4678,0.7599,0.0867,0
Córdoba,General San Martín,LA LAGUNA,0.0542,0.8475,0.8492,0.0542,0
Córdoba,General San Martín,ETRURIA,0.0649,0.7744,0.8376,0.0649,0
Córdoba,General San Martín,CHAZON,0.0671,0.6615,0.6615,0.0671,0
Córdoba,Ischilín,LOS POZOS,0.7441,0.8959,0.8959,0.7441,1
Córdoba,Ischilín,VILLA GUTIERREZ,0.7551,0.9281,0.9281,0.7551,1
Córdoba,Ischilín,CAÑADA DE RIO PINTO,0.6072,0.9352,0.9352,0.6072,1
Córdoba,Juárez Celman,ZONA RURAL,0.0604,0.778,0.8742,0.1145,0
Córdoba,Juárez Celman,GENERAL CABRERA,0.0623,0.3724,0.5744,0.0683,0
Córdoba,Juárez Celman,CARNERILLO,0.0557,0.6939,0.6953,0.0557,0
Córdoba,Juárez Celman,GENERAL DEHEZA,0.082,0.3558,0.6249,0.0831,0
Córdoba,Juárez Celman,BENGOLEA,0.0623,0.6927,0.6927,0.0623,0
Córdoba,Juárez Celman,UCACHA,0.0632,0.3952,0.4908,0.0632,0
Córdoba,Juárez Celman,CHARRAS,0.0489,0.8521,0.8521,0.0489,0
Córdoba,Juárez Celman,OLAETA,0.0831,0.7368,0.7368,0.0831,0
Córdoba,Juárez Celman,PASO DEL DURAZNO,0.0712,0.6877,0.6877,0.0712,0
Córdoba,Juárez Celman,VILLA REDUCCION,0.0408,0.5726,0.5896,0.0408,0
Córdoba,Juárez Celman,ALEJANDRO ROCA,0.0623,0.289,0.4843,0.0623,0
Córdoba,Juárez Celman,HUANCHILLAS,0.0449,0.2493,0.3229,0.0449,0
Córdoba,Juárez Celman,ASSUNTA,0.0515,0.7996,0.7996,0.0515,0
Córdoba,Juárez Celman,EL RASTREADOR,0.0466,0.8254,0.8254,0.0466,0
Córdoba,Juárez Celman,PACHECO DE MELO,0.0449,0.8285,0.8285,0.0449,0
Córdoba,Juárez Celman,SANTA EUFEMIA,0.0498,0.3257,0.3932,0.0498,0
Córdoba,Juárez Celman,LOS CISNES,0.0449,0.7221,0.7221,0.0449,0
Córdoba,Juárez Celman,LA CARLOTA,0.0568,0.3144,0.6677,0.0582,0
Córdoba,Marcos Juárez,ZONA RURAL,0.0548,0.7368,0.9073,0.0805,0
Córdoba,Marcos Juárez,SAIRA,0.0652,0.7689,0.7689,0.0652,0
Córdoba,Marcos Juárez,VILLA ELISA,0.0648,0.7208,0.7208,0.0648,0
Córdoba,Marcos Juárez,COLONIA VEINTICINCO,0.0577,0.6446,0.6446,0.0577,0
Córdoba,Marcos Juárez,GENERAL ROCA,0.0484,0.7087,0.7983,0.0484,0
Córdoba,Marcos Juárez,SALADILLO,0.0709,0.7729,0.7729,0.0709,0
Córdoba,Marcos Juárez,MONTE BUEY,0.0714,0.6294,0.7224,0.0714,0
Córdoba,Marcos Juárez,INRIVILLE,0.0445,0.6617,0.723,0.0445,0
Córdoba,Marcos Juárez,GENERAL BALDISSERA,0.0526,0.3034,0.34,0.0526,0
Córdoba,Marcos Juárez,LOS SURGENTES,0.0574,0.273,0.3531,0.0574,0
Córdoba,Marcos Juárez,CRUZ ALTA,0.0488,0.4408,0.5515,0.0488,0
Córdoba,Marcos Juárez,CAMILO ALDAO,0.0463,0.3404,0.5428,0.0463,0
Córdoba,Marcos Juárez,CAPITAN GENERAL BERNARDO O HIGGINS,0.0422,0.7517,0.7517,0.0422,0
Córdoba,Marcos Juárez,COLONIA ITALIANA,0.0438,0.6472,0.6472,0.0438,0
Córdoba,Marcos Juárez,COLONIA BARGE,0.0558,0.8046,0.8046,0.0558,0
Córdoba,Marcos Juárez,ISLA VERDE,0.0529,0.4177,0.5647,0.0529,0
Córdoba,Marcos Juárez,GUATIMOZIN,0.0454,0.7592,0.8536,0.0454,0
Córdoba,Marcos Juárez,CAVANAGH,0.0333,0.7473,0.7521,0.0333,0
Córdoba,Marcos Juárez,ALEJO LEDESMA,0.041,0.4282,0.5389,0.041,0
Córdoba,Marcos Juárez,ARIAS,0.0545,0.7427,0.8414,0.0545,0
Córdoba,Marcos Juárez,LEONES,0.0757,0.3619,0.5433,0.0798,0
Córdoba,Marcos Juárez,MARCOS JUAREZ,0.062,0.4608,0.6225,0.0721,0
Córdoba,Marcos Juárez,CORRAL DE BUSTOS,0.0393,0.3571,0.6716,0.0438,0
Córdoba,Minas,TOSNO,0.7596,0.9417,0.9417,0.7596,1
Córdoba,Minas,ESTANCIA DE GUADALUPE,0.3219,0.8673,0.8673,0.3219,0
Córdoba,Minas,TALAINI,0.2781,0.9201,0.9201,0.2781,0
Córdoba,Minas,CIENAGA DEL CORO,0.3219,0.5989,0.5989,0.3219,0
Córdoba,Minas,SAN CARLOS MINAS,0.3219,0.64,0.6414,0.3219,0
Córdoba,Pocho,TANINGA,0.2367,0.8479,0.8479,0.2367,0
Córdoba,Pocho,SAN GERONIMO,0.2367,0.9383,0.9383,0.2367,0
Córdoba,Pocho,LOS TALARES,0.2367,0.9215,0.9215,0.2367,0
Córdoba,Pocho,LAS PALMAS,0.2367,0.9511,0.9511,0.2367,0
Córdoba,Pocho,SALSACATE,0.2367,0.6789,0.721,0.2367,0
Córdoba,Pocho,TALA CAÑADA,0.2367,0.848,0.848,0.2367,0
Córdoba,Pocho,VILLA DE POCHO,0.2367,0.8874,0.8874,0.2367,0
Córdoba,Presidente Roque Sáenz Peña,ZONA RURAL,0.0443,0.8186,0.9263,0.0568,0
Córdoba,Presidente Roque Sáenz Peña,RIO BAMBA,0.0389,0.8857,0.8857,0.0389,0
Córdoba,Presidente Roque Sáenz Peña,GENERAL LEVALLE,0.0443,0.4176,0.4913,0.0465,0
Córdoba,Presidente Roque Sáenz Peña,MELO,0.0257,0.7222,0.7238,0.0257,0
Córdoba,Presidente Roque Sáenz Peña,LEGUIZAMON,0.0559,0.9263,0.9263,0.0559,0
Córdoba,Presidente Roque Sáenz Peña,LA CESIRA,0.0553,0.7619,0.7635,0.0553,0
Córdoba,Presidente Roque Sáenz Peña,ROSALES,0.0571,0.8476,0.8476,0.0571,0
Córdoba,Presidente Roque Sáenz Peña,VILLA ROSSI,0.0638,0.8297,0.8297,0.0638,0
Córdoba,Presidente Roque Sáenz Peña,SAN JOAQUIN,0.0439,0.8741,0.8741,0.0439,0
Córdoba,Presidente Roque Sáenz Peña,SERRANO,0.0439,0.6952,0.7072,0.0439,0
Córdoba,Presidente Roque Sáenz Peña,LABOULAYE,0.0475,0.4313,0.8063,0.0562,0
Córdoba,Punilla,CAPILLA DEL MONTE,0.7141,0.299,0.568,0.7141,1
Córdoba,Punilla,BARRIO SANTA ISABEL,0.7903,0.7392,0.7392,0.7903,1
Córdoba,Punilla,QUEBRADA DE LUNA,0.6949,0.8641,0.8641,0.6949,1
Córdoba,Punilla,SAN ESTEBAN,0.3854,0.6254,0.6254,0.3854,0
Córdoba,Punilla,LOS COCOS,0.3353,0.6107,0.6149,0.3353,0
Córdoba,Punilla,VILLA GIARDINO,0.2008,0.6037,0.7632,0.2088,0
Córdoba,Punilla,LA FALDA,0.1698,0.3811,0.7103,0.1745,0
Córdoba,Punilla,VALLE HERMOSO,0.1457,0.5632,0.6286,0.1457,0
Córdoba,Punilla,VILLA SAN JOSE,0.1327,0.8,0.8,0.1327,0
Córdoba,Punilla,SANTA MARIA DE PUNILLA,0.1462,0.4311,0.6555,0.1574,0
Córdoba,Punilla,COSQUIN,0.14,0.3705,0.8003,0.1546,0
Córdoba,Punilla,VILLA FLOR SERRANA,0.1211,0.7701,0.7701,0.1211,0
Córdoba,Punilla,TANTI,0.1315,0.6727,0.8248,0.1597,0
Córdoba,Punilla,VILLA CARLOS PAZ,0.1659,0.4491,0.7592,0.2193,0
Córdoba,Punilla,LAS JARILLAS,0.1552,0.6078,0.6078,0.1552,0
Córdoba,Punilla,VILLA RIO ICHO CRUZ,0.1568,0.6453,0.7911,0.1568,0
Córdoba,Punilla,MAYU SUMAJ,0.1583,0.6278,0.6802,0.1586,0
Córdoba,Punilla,SAN ANTONIO DE ARREDONDO,0.1586,0.5453,0.6501,0.1586,0
Córdoba,Punilla,LA CUMBRE,0.2303,0.4241,0.5524,0.3037,0
Córdoba,Punilla,HUERTA GRANDE,0.1817,0.5707,0.6594,0.1996,0
